"user_id","first_saw_experiment","path","experiment_id","variation"
25462,2018-06-23,"example.com/features","Experiment 1","original"
25465,2018-06-18,"example.com/features","Experiment 1","variant"
25490,2018-06-30,"example.com/features","Experiment 1","variant"
25495,2018-06-09,"example.com","Experiment 1","original"
25497,2018-06-09,"example.com","Experiment 1","variant"
25500,2018-06-18,"example.com/features","Experiment 1","original"
25520,2018-06-07,"example.com","Experiment 1","variant"
25525,2018-06-15,"example.com/features","Experiment 1","original"
25535,2018-06-04,"example.com/pricing","Experiment 1","original"
25549,2018-07-03,"example.com","Experiment 1","original"
25552,2018-06-15,"example.com/features","Experiment 1","original"
25571,2018-07-03,"example.com/features","Experiment 1","original"
25584,2018-06-22,"example.com","Experiment 1","original"
25594,2018-06-09,"example.com","Experiment 1","original"
25607,2018-06-28,"example.com/features","Experiment 1","original"
25612,2018-06-04,"example.com","Experiment 1","original"
25627,2018-06-13,"example.com","Experiment 1","variant"
25633,2018-06-05,"example.com","Experiment 1","original"
25637,2018-06-27,"example.com/pricing","Experiment 1","original"
25652,2018-06-04,"example.com/features","Experiment 1","variant"
25671,2018-06-25,"example.com/features","Experiment 1","variant"
25693,2018-06-20,"example.com/pricing","Experiment 1","variant"
25713,2018-06-27,"example.com","Experiment 1","original"
25718,2018-06-09,"example.com/features","Experiment 1","variant"
25722,2018-06-04,"example.com","Experiment 1","original"
25723,2018-06-21,"example.com","Experiment 1","original"
25729,2018-06-13,"example.com","Experiment 1","original"
25730,2018-06-18,"example.com/pricing","Experiment 1","variant"
25739,2018-06-28,"example.com/pricing","Experiment 1","original"
25740,2018-06-04,"example.com/pricing","Experiment 1","variant"
25757,2018-06-17,"example.com","Experiment 1","variant"
25760,2018-06-04,"example.com/pricing","Experiment 1","variant"
25761,2018-06-12,"example.com","Experiment 1","variant"
25770,2018-06-23,"example.com","Experiment 1","variant"
25771,2018-06-07,"example.com/pricing","Experiment 1","original"
25776,2018-06-07,"example.com/features","Experiment 1","original"
25781,2018-06-09,"example.com/pricing","Experiment 1","variant"
25788,2018-06-23,"example.com","Experiment 1","original"
25797,2018-06-26,"example.com/features","Experiment 1","original"
25838,2018-06-04,"example.com","Experiment 1","original"
25839,2018-06-22,"example.com","Experiment 1","original"
25863,2018-06-10,"example.com/pricing","Experiment 1","variant"
25872,2018-06-22,"example.com","Experiment 1","variant"
25877,2018-06-06,"example.com/pricing","Experiment 1","variant"
25913,2018-06-28,"example.com","Experiment 1","original"
25919,2018-06-10,"example.com/pricing","Experiment 1","variant"
25923,2018-06-08,"example.com","Experiment 1","original"
25927,2018-06-13,"example.com","Experiment 1","original"
25969,2018-06-26,"example.com/pricing","Experiment 1","original"
25970,2018-06-15,"example.com/features","Experiment 1","variant"
25971,2018-06-11,"example.com","Experiment 1","original"
25980,2018-07-03,"example.com","Experiment 1","original"
25995,2018-06-15,"example.com","Experiment 1","original"
26003,2018-06-05,"example.com/features","Experiment 1","original"
26007,2018-07-04,"example.com/pricing","Experiment 1","original"
26024,2018-06-19,"example.com/pricing","Experiment 1","variant"
26032,2018-06-22,"example.com","Experiment 1","original"
26038,2018-06-27,"example.com/pricing","Experiment 1","variant"
26052,2018-06-28,"example.com/pricing","Experiment 1","original"
26058,2018-06-04,"example.com","Experiment 1","original"
26066,2018-06-04,"example.com/pricing","Experiment 1","variant"
26087,2018-06-19,"example.com","Experiment 1","variant"
26101,2018-06-19,"example.com/pricing","Experiment 1","variant"
26102,2018-06-23,"example.com/features","Experiment 1","variant"
26109,2018-06-05,"example.com/pricing","Experiment 1","variant"
26122,2018-06-08,"example.com","Experiment 1","variant"
26130,2018-06-11,"example.com","Experiment 1","original"
26158,2018-06-06,"example.com/features","Experiment 1","original"
26170,2018-06-13,"example.com/pricing","Experiment 1","original"
26179,2018-07-01,"example.com/features","Experiment 1","original"
26189,2018-06-15,"example.com","Experiment 1","original"
26200,2018-06-04,"example.com","Experiment 1","variant"
26204,2018-07-01,"example.com/features","Experiment 1","variant"
26219,2018-06-09,"example.com","Experiment 1","original"
26220,2018-06-05,"example.com/pricing","Experiment 1","original"
26223,2018-06-06,"example.com/pricing","Experiment 1","original"
26247,2018-06-28,"example.com/features","Experiment 1","original"
26249,2018-06-29,"example.com/features","Experiment 1","variant"
26253,2018-07-04,"example.com/features","Experiment 1","original"
26275,2018-06-08,"example.com","Experiment 1","variant"
26280,2018-06-23,"example.com","Experiment 1","variant"
26305,2018-06-06,"example.com","Experiment 1","original"
26306,2018-06-18,"example.com/features","Experiment 1","original"
26325,2018-06-29,"example.com","Experiment 1","original"
26329,2018-06-13,"example.com/features","Experiment 1","original"
26360,2018-06-26,"example.com/features","Experiment 1","original"
26380,2018-07-04,"example.com","Experiment 1","original"
26383,2018-06-14,"example.com","Experiment 1","original"
26385,2018-06-30,"example.com/pricing","Experiment 1","variant"
26395,2018-06-25,"example.com","Experiment 1","variant"
26406,2018-06-18,"example.com/pricing","Experiment 1","original"
26416,2018-06-06,"example.com","Experiment 1","original"
26425,2018-06-05,"example.com","Experiment 1","original"
26437,2018-06-07,"example.com/pricing","Experiment 1","variant"
26457,2018-06-05,"example.com/pricing","Experiment 1","variant"
26464,2018-06-13,"example.com/pricing","Experiment 1","variant"
26483,2018-07-04,"example.com/features","Experiment 1","original"
26488,2018-06-23,"example.com","Experiment 1","variant"
26502,2018-06-16,"example.com","Experiment 1","variant"
26511,2018-06-06,"example.com","Experiment 1","variant"
26527,2018-06-28,"example.com","Experiment 1","variant"
26558,2018-06-20,"example.com","Experiment 1","variant"
26562,2018-06-10,"example.com/features","Experiment 1","variant"
26563,2018-06-04,"example.com/pricing","Experiment 1","variant"
26568,2018-06-20,"example.com/pricing","Experiment 1","original"
26569,2018-06-07,"example.com/features","Experiment 1","variant"
26570,2018-06-20,"example.com","Experiment 1","variant"
26572,2018-06-05,"example.com/pricing","Experiment 1","original"
26576,2018-06-04,"example.com","Experiment 1","variant"
26577,2018-06-14,"example.com/pricing","Experiment 1","original"
26592,2018-06-21,"example.com/pricing","Experiment 1","original"
26599,2018-07-04,"example.com/features","Experiment 1","original"
26607,2018-06-15,"example.com/features","Experiment 1","variant"
26611,2018-06-05,"example.com/features","Experiment 1","variant"
26619,2018-06-07,"example.com","Experiment 1","variant"
26622,2018-06-08,"example.com/features","Experiment 1","variant"
26625,2018-06-26,"example.com/features","Experiment 1","variant"
26627,2018-06-18,"example.com/pricing","Experiment 1","variant"
26630,2018-06-15,"example.com/features","Experiment 1","original"
26640,2018-06-06,"example.com","Experiment 1","original"
26643,2018-06-25,"example.com","Experiment 1","variant"
26644,2018-06-29,"example.com/features","Experiment 1","variant"
26653,2018-06-25,"example.com/features","Experiment 1","original"
26656,2018-06-11,"example.com","Experiment 1","original"
26657,2018-06-06,"example.com/pricing","Experiment 1","original"
26671,2018-06-13,"example.com/pricing","Experiment 1","variant"
26674,2018-06-26,"example.com/pricing","Experiment 1","original"
26680,2018-07-01,"example.com","Experiment 1","original"
26707,2018-06-29,"example.com/pricing","Experiment 1","original"
26715,2018-07-01,"example.com","Experiment 1","original"
26721,2018-06-04,"example.com/pricing","Experiment 1","original"
26722,2018-06-05,"example.com/pricing","Experiment 1","original"
26736,2018-06-06,"example.com","Experiment 1","variant"
26777,2018-06-18,"example.com","Experiment 1","variant"
26787,2018-06-04,"example.com/features","Experiment 1","original"
26793,2018-06-25,"example.com/features","Experiment 1","variant"
26801,2018-06-09,"example.com","Experiment 1","variant"
26807,2018-06-17,"example.com","Experiment 1","variant"
26810,2018-07-02,"example.com","Experiment 1","variant"
26817,2018-07-03,"example.com/pricing","Experiment 1","original"
26835,2018-06-10,"example.com","Experiment 1","variant"
26879,2018-06-05,"example.com","Experiment 1","original"
26886,2018-06-09,"example.com","Experiment 1","variant"
26888,2018-06-30,"example.com/pricing","Experiment 1","variant"
26953,2018-06-27,"example.com","Experiment 1","original"
26956,2018-06-17,"example.com/features","Experiment 1","variant"
26974,2018-06-04,"example.com","Experiment 1","variant"
27008,2018-06-29,"example.com","Experiment 1","variant"
27010,2018-06-04,"example.com","Experiment 1","original"
27016,2018-07-04,"example.com","Experiment 1","variant"
27032,2018-06-18,"example.com","Experiment 1","variant"
27047,2018-06-17,"example.com/pricing","Experiment 1","original"
27048,2018-06-10,"example.com/pricing","Experiment 1","variant"
27050,2018-06-22,"example.com","Experiment 1","original"
27072,2018-06-21,"example.com","Experiment 1","original"
27077,2018-06-15,"example.com","Experiment 1","variant"
27084,2018-07-01,"example.com/features","Experiment 1","variant"
27118,2018-06-15,"example.com/features","Experiment 1","original"
27124,2018-06-10,"example.com","Experiment 1","variant"
27133,2018-06-05,"example.com","Experiment 1","original"
27139,2018-06-29,"example.com","Experiment 1","variant"
27172,2018-06-17,"example.com/features","Experiment 1","original"
27181,2018-06-22,"example.com/pricing","Experiment 1","original"
27205,2018-06-20,"example.com","Experiment 1","variant"
27207,2018-06-06,"example.com","Experiment 1","original"
27208,2018-06-13,"example.com/pricing","Experiment 1","variant"
27212,2018-06-18,"example.com/pricing","Experiment 1","variant"
27216,2018-06-30,"example.com","Experiment 1","variant"
27239,2018-06-22,"example.com","Experiment 1","variant"
27252,2018-06-19,"example.com","Experiment 1","variant"
27258,2018-06-20,"example.com/features","Experiment 1","variant"
27270,2018-06-13,"example.com/pricing","Experiment 1","variant"
27288,2018-06-05,"example.com","Experiment 1","variant"
27310,2018-06-27,"example.com","Experiment 1","variant"
27312,2018-07-02,"example.com/features","Experiment 1","variant"
27317,2018-06-08,"example.com/pricing","Experiment 1","variant"
27320,2018-07-03,"example.com/features","Experiment 1","variant"
27322,2018-07-02,"example.com","Experiment 1","variant"
27325,2018-06-17,"example.com","Experiment 1","variant"
27326,2018-06-22,"example.com","Experiment 1","variant"
27336,2018-06-19,"example.com/features","Experiment 1","variant"
27349,2018-06-15,"example.com","Experiment 1","original"
27359,2018-07-03,"example.com/features","Experiment 1","original"
27360,2018-06-09,"example.com/pricing","Experiment 1","variant"
27365,2018-06-17,"example.com/pricing","Experiment 1","original"
27375,2018-06-13,"example.com/pricing","Experiment 1","original"
27384,2018-07-01,"example.com/pricing","Experiment 1","variant"
27389,2018-06-04,"example.com/features","Experiment 1","variant"
27402,2018-06-21,"example.com","Experiment 1","variant"
27424,2018-06-04,"example.com","Experiment 1","original"
27442,2018-06-30,"example.com/pricing","Experiment 1","variant"
27454,2018-06-08,"example.com/pricing","Experiment 1","variant"
27455,2018-06-27,"example.com/pricing","Experiment 1","original"
27471,2018-06-25,"example.com/features","Experiment 1","variant"
27473,2018-06-09,"example.com","Experiment 1","variant"
27474,2018-07-04,"example.com/features","Experiment 1","variant"
27490,2018-06-05,"example.com/features","Experiment 1","variant"
27491,2018-07-02,"example.com/pricing","Experiment 1","original"
27523,2018-07-02,"example.com/features","Experiment 1","original"
27532,2018-06-04,"example.com/features","Experiment 1","original"
27544,2018-06-27,"example.com","Experiment 1","variant"
27545,2018-06-11,"example.com/features","Experiment 1","variant"
27548,2018-07-02,"example.com","Experiment 1","variant"
27572,2018-06-08,"example.com/pricing","Experiment 1","original"
27579,2018-06-10,"example.com","Experiment 1","variant"
27588,2018-07-02,"example.com","Experiment 1","variant"
27590,2018-06-05,"example.com/features","Experiment 1","original"
27601,2018-06-08,"example.com","Experiment 1","original"
27602,2018-06-15,"example.com","Experiment 1","variant"
27619,2018-06-23,"example.com/features","Experiment 1","original"
27624,2018-06-23,"example.com","Experiment 1","original"
27628,2018-06-13,"example.com","Experiment 1","variant"
27649,2018-06-17,"example.com/pricing","Experiment 1","variant"
27655,2018-06-04,"example.com/features","Experiment 1","original"
27666,2018-06-04,"example.com","Experiment 1","variant"
27668,2018-06-24,"example.com/pricing","Experiment 1","original"
27678,2018-07-04,"example.com/pricing","Experiment 1","variant"
27679,2018-07-04,"example.com","Experiment 1","variant"
27686,2018-06-27,"example.com/pricing","Experiment 1","original"
27727,2018-06-30,"example.com","Experiment 1","original"
27731,2018-06-04,"example.com/features","Experiment 1","variant"
27741,2018-06-27,"example.com/features","Experiment 1","original"
27762,2018-07-01,"example.com","Experiment 1","original"
