"user_id","experiment_id","variation","first_joined_experiment","path"
17473,"Experiment 2","A",2018-07-14,"example.com/features"
17474,"Experiment 1","variant",2018-06-16,"example.com"
17475,"Experiment 1","original",2018-06-23,"example.com/features"
17475,"Experiment 2","A",2018-06-23,"example.com/features"
17489,"Experiment 2","A",2018-07-16,"example.com/features"
17496,"Experiment 1","original",2018-06-17,"example.com"
17496,"Experiment 2","A",2018-06-20,"example.com/features"
17513,"Experiment 1","original",2018-07-01,"example.com/features"
17513,"Experiment 2","A",2018-07-01,"example.com/features"
17518,"Experiment 1","original",2018-07-04,"example.com"
17518,"Experiment 2","A",2018-07-07,"example.com/features"
17520,"Experiment 1","original",2018-06-30,"example.com"
17525,"Experiment 1","variant",2018-06-09,"example.com/features"
17526,"Experiment 1","variant",2018-06-14,"example.com"
17526,"Experiment 2","B",2018-06-19,"example.com/features"
17539,"Experiment 1","variant",2018-06-13,"example.com"
17549,"Experiment 1","variant",2018-06-06,"example.com"
17558,"Experiment 1","variant",2018-06-26,"example.com"
17565,"Experiment 2","A",2018-07-08,"example.com/features"
17578,"Experiment 1","original",2018-06-26,"example.com"
17578,"Experiment 2","A",2018-06-29,"example.com/features"
17601,"Experiment 1","original",2018-06-09,"example.com"
17607,"Experiment 1","variant",2018-06-07,"example.com"
17609,"Experiment 1","original",2018-06-21,"example.com/pricing"
17618,"Experiment 1","original",2018-06-26,"example.com/features"
17618,"Experiment 2","A",2018-06-26,"example.com/features"
17621,"Experiment 1","original",2018-06-28,"example.com/pricing"
17621,"Experiment 2","A",2018-07-03,"example.com/features"
17631,"Experiment 1","variant",2018-06-13,"example.com/pricing"
17646,"Experiment 1","original",2018-07-03,"example.com"
17647,"Experiment 1","original",2018-06-07,"example.com/features"
17656,"Experiment 1","original",2018-06-18,"example.com"
17661,"Experiment 1","variant",2018-06-08,"example.com/features"
17672,"Experiment 1","original",2018-06-04,"example.com"
17690,"Experiment 1","variant",2018-06-15,"example.com/pricing"
17692,"Experiment 1","original",2018-06-13,"example.com/features"
17700,"Experiment 1","variant",2018-06-04,"example.com/features"
17712,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
17714,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
17721,"Experiment 1","variant",2018-06-04,"example.com/pricing"
17733,"Experiment 1","original",2018-06-07,"example.com/features"
17734,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
17744,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
17759,"Experiment 1","variant",2018-06-04,"example.com"
17795,"Experiment 1","original",2018-07-03,"example.com/pricing"
17796,"Experiment 1","variant",2018-06-04,"example.com/features"
17804,"Experiment 1","original",2018-06-24,"example.com"
17811,"Experiment 1","variant",2018-06-14,"example.com"
17816,"Experiment 1","original",2018-06-14,"example.com"
17820,"Experiment 1","original",2018-06-09,"example.com/pricing"
17821,"Experiment 1","original",2018-06-25,"example.com/pricing"
17839,"Experiment 1","variant",2018-06-30,"example.com"
17839,"Experiment 2","B",2018-07-07,"example.com/features"
17844,"Experiment 1","original",2018-06-06,"example.com"
17845,"Experiment 1","original",2018-06-12,"example.com/pricing"
17849,"Experiment 1","original",2018-06-22,"example.com/pricing"
17859,"Experiment 1","variant",2018-06-17,"example.com/features"
17860,"Experiment 1","original",2018-06-28,"example.com/features"
17860,"Experiment 2","A",2018-06-28,"example.com/features"
17870,"Experiment 1","variant",2018-06-19,"example.com"
17873,"Experiment 1","original",2018-06-04,"example.com/pricing"
17878,"Experiment 1","original",2018-06-08,"example.com/pricing"
17900,"Experiment 1","original",2018-06-16,"example.com/features"
17903,"Experiment 2","B",2018-07-06,"example.com/features"
17913,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
17923,"Experiment 1","variant",2018-06-15,"example.com"
17925,"Experiment 1","variant",2018-06-11,"example.com/features"
17934,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
17935,"Experiment 1","variant",2018-06-27,"example.com"
17936,"Experiment 1","original",2018-06-08,"example.com/pricing"
17937,"Experiment 1","variant",2018-06-18,"example.com/pricing"
17955,"Experiment 2","A",2018-07-18,"example.com/features"
17961,"Experiment 1","original",2018-06-07,"example.com/pricing"
17966,"Experiment 1","variant",2018-06-19,"example.com"
17969,"Experiment 1","original",2018-06-04,"example.com/pricing"
17982,"Experiment 1","variant",2018-06-23,"example.com"
17989,"Experiment 1","original",2018-06-04,"example.com/pricing"
17992,"Experiment 1","variant",2018-06-17,"example.com"
17999,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
18001,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
18003,"Experiment 1","variant",2018-06-28,"example.com"
18022,"Experiment 1","original",2018-06-08,"example.com/pricing"
18035,"Experiment 1","variant",2018-06-04,"example.com"
18038,"Experiment 1","original",2018-06-07,"example.com"
18055,"Experiment 1","variant",2018-06-27,"example.com"
18056,"Experiment 1","original",2018-06-20,"example.com/features"
18056,"Experiment 2","A",2018-06-20,"example.com/features"
18072,"Experiment 2","B",2018-07-17,"example.com/features"
18079,"Experiment 1","original",2018-06-25,"example.com"
18098,"Experiment 1","variant",2018-06-15,"example.com/features"
18107,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
18111,"Experiment 1","variant",2018-07-03,"example.com"
18111,"Experiment 2","B",2018-07-13,"example.com/features"
18131,"Experiment 2","A",2018-07-18,"example.com/features"
18134,"Experiment 1","original",2018-06-26,"example.com/pricing"
18137,"Experiment 1","variant",2018-06-29,"example.com"
18137,"Experiment 2","B",2018-07-05,"example.com/features"
18141,"Experiment 1","original",2018-06-24,"example.com"
18143,"Experiment 1","variant",2018-07-01,"example.com/features"
18143,"Experiment 2","B",2018-07-01,"example.com/features"
18145,"Experiment 1","original",2018-06-26,"example.com/features"
18145,"Experiment 2","A",2018-06-26,"example.com/features"
18147,"Experiment 1","original",2018-06-11,"example.com/pricing"
18160,"Experiment 1","variant",2018-06-04,"example.com/features"
18172,"Experiment 1","variant",2018-07-01,"example.com"
18176,"Experiment 1","original",2018-06-26,"example.com/features"
18176,"Experiment 2","A",2018-06-26,"example.com/features"
18196,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
18210,"Experiment 1","original",2018-06-24,"example.com/features"
18210,"Experiment 2","A",2018-06-24,"example.com/features"
18212,"Experiment 1","original",2018-06-23,"example.com"
18212,"Experiment 2","A",2018-06-27,"example.com/features"
18213,"Experiment 2","A",2018-07-15,"example.com/features"
18237,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
18248,"Experiment 1","variant",2018-06-16,"example.com"
18252,"Experiment 1","variant",2018-06-04,"example.com/features"
18255,"Experiment 1","original",2018-06-08,"example.com"
18259,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
18263,"Experiment 1","variant",2018-06-04,"example.com/pricing"
18264,"Experiment 1","original",2018-06-08,"example.com/features"
18268,"Experiment 1","original",2018-06-29,"example.com"
18268,"Experiment 2","A",2018-07-02,"example.com/features"
18275,"Experiment 1","original",2018-06-29,"example.com"
18284,"Experiment 1","variant",2018-06-15,"example.com"
18292,"Experiment 2","B",2018-07-07,"example.com/features"
18308,"Experiment 1","variant",2018-06-20,"example.com/features"
18308,"Experiment 2","B",2018-06-20,"example.com/features"
18313,"Experiment 1","variant",2018-06-24,"example.com"
18313,"Experiment 2","B",2018-06-29,"example.com/features"
18314,"Experiment 1","original",2018-06-10,"example.com/features"
18317,"Experiment 1","original",2018-06-29,"example.com"
18322,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
18326,"Experiment 1","variant",2018-06-17,"example.com/features"
18327,"Experiment Sim Currently Running","A",2019-01-30,"example.com"
18338,"Experiment 1","variant",2018-06-28,"example.com"
18341,"Experiment 2","A",2018-07-15,"example.com/features"
18362,"Experiment 1","variant",2018-06-14,"example.com/features"
18368,"Experiment 1","variant",2018-06-18,"example.com/features"
18382,"Experiment 1","original",2018-06-29,"example.com/features"
18382,"Experiment 2","A",2018-06-29,"example.com/features"
18394,"Experiment 1","original",2018-06-28,"example.com"
18397,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
18399,"Experiment 1","original",2018-06-13,"example.com/features"
18407,"Experiment 1","original",2018-06-18,"example.com/pricing"
18413,"Experiment 1","variant",2018-07-02,"example.com/features"
18413,"Experiment 2","B",2018-07-02,"example.com/features"
18424,"Experiment 1","original",2018-06-17,"example.com"
18435,"Experiment 1","variant",2018-06-24,"example.com"
18445,"Experiment 1","original",2018-06-05,"example.com/pricing"
18451,"Experiment 1","original",2018-07-04,"example.com/features"
18451,"Experiment 2","A",2018-07-04,"example.com/features"
18464,"Experiment 1","variant",2018-06-29,"example.com/features"
18464,"Experiment 2","B",2018-06-29,"example.com/features"
18469,"Experiment 1","variant",2018-06-12,"example.com/features"
18470,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
18472,"Experiment 1","original",2018-06-18,"example.com/features"
18476,"Experiment 1","variant",2018-06-30,"example.com"
18482,"Experiment 1","variant",2018-06-27,"example.com"
18490,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
18496,"Experiment 1","variant",2018-06-08,"example.com"
18502,"Experiment 1","variant",2018-06-29,"example.com"
18506,"Experiment 1","variant",2018-06-07,"example.com/pricing"
18515,"Experiment 1","original",2018-06-24,"example.com"
18518,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
18520,"Experiment 1","original",2018-06-29,"example.com"
18520,"Experiment 2","A",2018-07-03,"example.com/features"
18524,"Experiment 2","A",2018-07-07,"example.com/features"
18535,"Experiment 2","A",2018-07-15,"example.com/features"
18546,"Experiment 1","original",2018-06-05,"example.com"
18548,"Experiment 1","variant",2018-07-01,"example.com"
18557,"Experiment 1","original",2018-06-11,"example.com/pricing"
18564,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
18574,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
18579,"Experiment 1","original",2018-06-30,"example.com"
18596,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
18600,"Experiment 1","original",2018-06-13,"example.com/features"
18611,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
18615,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
18626,"Experiment 1","original",2018-06-21,"example.com/features"
18626,"Experiment 2","A",2018-06-21,"example.com/features"
18637,"Experiment 1","original",2018-06-08,"example.com/pricing"
18638,"Experiment 1","original",2018-07-04,"example.com"
18644,"Experiment 2","A",2018-07-05,"example.com/features"
18645,"Experiment 1","original",2018-06-16,"example.com/features"
18645,"Experiment 2","A",2018-06-19,"example.com/features"
18649,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
18656,"Experiment 1","variant",2018-07-01,"example.com"
18668,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
18674,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
18679,"Experiment 1","original",2018-06-04,"example.com/features"
18680,"Experiment 1","original",2018-06-19,"example.com"
18680,"Experiment 2","A",2018-06-22,"example.com/features"
18683,"Experiment 1","original",2018-06-14,"example.com/features"
18687,"Experiment 1","original",2018-06-13,"example.com"
18687,"Experiment 2","A",2018-06-25,"example.com/features"
18696,"Experiment 1","original",2018-06-29,"example.com/features"
18696,"Experiment 2","A",2018-06-29,"example.com/features"
18698,"Experiment 1","variant",2018-06-04,"example.com/pricing"
18701,"Experiment 1","original",2018-06-05,"example.com"
18715,"Experiment 1","variant",2018-06-29,"example.com"
18715,"Experiment 2","B",2018-07-08,"example.com/features"
18720,"Experiment 1","original",2018-06-06,"example.com"
18727,"Experiment 1","original",2018-06-26,"example.com"
18730,"Experiment 1","variant",2018-06-30,"example.com"
18736,"Experiment 1","variant",2018-06-12,"example.com/pricing"
18755,"Experiment 1","variant",2018-06-06,"example.com/features"
18758,"Experiment 1","variant",2018-07-02,"example.com/features"
18758,"Experiment 2","B",2018-07-02,"example.com/features"
18761,"Experiment 1","variant",2018-06-29,"example.com/pricing"
18771,"Experiment 2","B",2018-07-14,"example.com/features"
18776,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
18787,"Experiment 1","variant",2018-06-12,"example.com/pricing"
18787,"Experiment 2","B",2018-06-19,"example.com/features"
18795,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
18803,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
18811,"Experiment 1","original",2018-06-04,"example.com"
18824,"Experiment 1","variant",2018-06-15,"example.com"
18829,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
18830,"Experiment 1","variant",2018-06-04,"example.com/features"
18832,"Experiment 1","variant",2018-06-30,"example.com"
18833,"Experiment 1","variant",2018-06-11,"example.com"
18859,"Experiment 1","original",2018-06-29,"example.com/features"
18859,"Experiment 2","A",2018-06-29,"example.com/features"
18860,"Experiment 1","variant",2018-06-11,"example.com/pricing"
18860,"Experiment 2","B",2018-06-26,"example.com/features"
18863,"Experiment 1","variant",2018-06-19,"example.com"
18867,"Experiment 1","variant",2018-06-27,"example.com/features"
18867,"Experiment 2","B",2018-06-27,"example.com/features"
18877,"Experiment 1","variant",2018-06-23,"example.com"
18880,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
18882,"Experiment 1","variant",2018-06-29,"example.com/features"
18882,"Experiment 2","B",2018-06-29,"example.com/features"
18905,"Experiment 2","A",2018-07-11,"example.com/features"
18914,"Experiment 1","variant",2018-06-24,"example.com"
18914,"Experiment 2","B",2018-07-06,"example.com/features"
18945,"Experiment 1","variant",2018-06-07,"example.com"
18949,"Experiment 2","A",2018-07-09,"example.com/features"
18955,"Experiment 2","A",2018-07-12,"example.com/features"
18959,"Experiment 2","B",2018-07-15,"example.com/features"
18962,"Experiment 1","variant",2018-07-04,"example.com/features"
18962,"Experiment 2","B",2018-07-04,"example.com/features"
